,Catholic,Francophone,Month,Neighbourhood Name,Neighbourhood Number,No Response,Public,Quarter,Ward,Year
151,198.0,8.0,12.0,MICHAELS PARK,6480.0,1441.0,573.0,4.0,WARD 11,2015.0
152,0.0,0.0,1.0,RIVER VALLEY HERMITAGE,2630.0,0.0,0.0,1.0,WARD 4,2015.0
152,0.0,0.0,2.0,RIVER VALLEY HERMITAGE,2630.0,0.0,0.0,1.0,WARD 4,2015.0
152,0.0,0.0,3.0,RIVER VALLEY HERMITAGE,2630.0,0.0,0.0,1.0,WARD 4,2015.0
152,0.0,0.0,4.0,RIVER VALLEY HERMITAGE,2630.0,0.0,0.0,2.0,WARD 4,2015.0
152,0.0,0.0,5.0,RIVER VALLEY HERMITAGE,2630.0,0.0,0.0,2.0,WARD 4,2015.0
152,0.0,0.0,6.0,RIVER VALLEY HERMITAGE,2630.0,0.0,0.0,2.0,WARD 4,2015.0
152,0.0,0.0,7.0,RIVER VALLEY HERMITAGE,2630.0,0.0,0.0,3.0,WARD 4,2015.0
152,0.0,0.0,8.0,RIVER VALLEY HERMITAGE,2630.0,0.0,0.0,3.0,WARD 4,2015.0
152,0.0,0.0,9.0,RIVER VALLEY HERMITAGE,2630.0,0.0,0.0,3.0,WARD 4,2015.0
152,0.0,0.0,10.0,RIVER VALLEY HERMITAGE,2630.0,0.0,0.0,4.0,WARD 4,2015.0
152,0.0,0.0,11.0,RIVER VALLEY HERMITAGE,2630.0,0.0,0.0,4.0,WARD 4,2015.0
152,0.0,0.0,12.0,RIVER VALLEY HERMITAGE,2630.0,0.0,0.0,4.0,WARD 4,2015.0
153,514.0,8.0,1.0,MILLER,2541.0,1478.0,1166.0,1.0,WARD 4,2015.0
153,514.0,8.0,2.0,MILLER,2541.0,1478.0,1166.0,1.0,WARD 4,2015.0
153,514.0,8.0,3.0,MILLER,2541.0,1478.0,1166.0,1.0,WARD 4,2015.0
153,514.0,8.0,4.0,MILLER,2541.0,1478.0,1166.0,2.0,WARD 4,2015.0
153,514.0,8.0,5.0,MILLER,2541.0,1478.0,1166.0,2.0,WARD 4,2015.0
153,514.0,8.0,6.0,MILLER,2541.0,1478.0,1166.0,2.0,WARD 4,2015.0
153,514.0,8.0,7.0,MILLER,2541.0,1478.0,1166.0,3.0,WARD 4,2015.0
153,514.0,8.0,8.0,MILLER,2541.0,1478.0,1166.0,3.0,WARD 4,2015.0
153,514.0,8.0,9.0,MILLER,2541.0,1478.0,1166.0,3.0,WARD 4,2015.0
153,514.0,8.0,10.0,MILLER,2541.0,1478.0,1166.0,4.0,WARD 4,2015.0
153,514.0,8.0,11.0,MILLER,2541.0,1478.0,1166.0,4.0,WARD 4,2015.0
153,514.0,8.0,12.0,MILLER,2541.0,1478.0,1166.0,4.0,WARD 4,2015.0
154,0.0,0.0,1.0,LAMBTON INDUSTRIAL,6380.0,237.0,0.0,1.0,WARD 8,2015.0
154,0.0,0.0,2.0,LAMBTON INDUSTRIAL,6380.0,237.0,0.0,1.0,WARD 8,2015.0
154,0.0,0.0,3.0,LAMBTON INDUSTRIAL,6380.0,237.0,0.0,1.0,WARD 8,2015.0
154,0.0,0.0,4.0,LAMBTON INDUSTRIAL,6380.0,237.0,0.0,2.0,WARD 8,2015.0
154,0.0,0.0,5.0,LAMBTON INDUSTRIAL,6380.0,237.0,0.0,2.0,WARD 8,2015.0
154,0.0,0.0,6.0,LAMBTON INDUSTRIAL,6380.0,237.0,0.0,2.0,WARD 8,2015.0
154,0.0,0.0,7.0,LAMBTON INDUSTRIAL,6380.0,237.0,0.0,3.0,WARD 8,2015.0
154,0.0,0.0,8.0,LAMBTON INDUSTRIAL,6380.0,237.0,0.0,3.0,WARD 8,2015.0
154,0.0,0.0,9.0,LAMBTON INDUSTRIAL,6380.0,237.0,0.0,3.0,WARD 8,2015.0
154,0.0,0.0,10.0,LAMBTON INDUSTRIAL,6380.0,237.0,0.0,4.0,WARD 8,2015.0
154,0.0,0.0,11.0,LAMBTON INDUSTRIAL,6380.0,237.0,0.0,4.0,WARD 8,2015.0
154,0.0,0.0,12.0,LAMBTON INDUSTRIAL,6380.0,237.0,0.0,4.0,WARD 8,2015.0
155,986.0,58.0,1.0,LARKSPUR,6390.0,855.0,3215.0,1.0,WARD 12,2015.0
155,986.0,58.0,2.0,LARKSPUR,6390.0,855.0,3215.0,1.0,WARD 12,2015.0
155,986.0,58.0,3.0,LARKSPUR,6390.0,855.0,3215.0,1.0,WARD 12,2015.0
155,986.0,58.0,4.0,LARKSPUR,6390.0,855.0,3215.0,2.0,WARD 12,2015.0
155,986.0,58.0,5.0,LARKSPUR,6390.0,855.0,3215.0,2.0,WARD 12,2015.0
155,986.0,58.0,6.0,LARKSPUR,6390.0,855.0,3215.0,2.0,WARD 12,2015.0
155,986.0,58.0,7.0,LARKSPUR,6390.0,855.0,3215.0,3.0,WARD 12,2015.0
155,986.0,58.0,8.0,LARKSPUR,6390.0,855.0,3215.0,3.0,WARD 12,2015.0
155,986.0,58.0,9.0,LARKSPUR,6390.0,855.0,3215.0,3.0,WARD 12,2015.0
155,986.0,58.0,10.0,LARKSPUR,6390.0,855.0,3215.0,4.0,WARD 12,2015.0
155,986.0,58.0,11.0,LARKSPUR,6390.0,855.0,3215.0,4.0,WARD 12,2015.0
155,986.0,58.0,12.0,LARKSPUR,6390.0,855.0,3215.0,4.0,WARD 12,2015.0
156,208.0,31.0,1.0,BELGRAVIA,5040.0,557.0,1538.0,1.0,WARD 8,2015.0
156,208.0,31.0,2.0,BELGRAVIA,5040.0,557.0,1538.0,1.0,WARD 8,2015.0
156,208.0,31.0,3.0,BELGRAVIA,5040.0,557.0,1538.0,1.0,WARD 8,2015.0
156,208.0,31.0,4.0,BELGRAVIA,5040.0,557.0,1538.0,2.0,WARD 8,2015.0
156,208.0,31.0,5.0,BELGRAVIA,5040.0,557.0,1538.0,2.0,WARD 8,2015.0
156,208.0,31.0,6.0,BELGRAVIA,5040.0,557.0,1538.0,2.0,WARD 8,2015.0
156,208.0,31.0,7.0,BELGRAVIA,5040.0,557.0,1538.0,3.0,WARD 8,2015.0
156,208.0,31.0,8.0,BELGRAVIA,5040.0,557.0,1538.0,3.0,WARD 8,2015.0
156,208.0,31.0,9.0,BELGRAVIA,5040.0,557.0,1538.0,3.0,WARD 8,2015.0
156,208.0,31.0,10.0,BELGRAVIA,5040.0,557.0,1538.0,4.0,WARD 8,2015.0
156,208.0,31.0,11.0,BELGRAVIA,5040.0,557.0,1538.0,4.0,WARD 8,2015.0
156,208.0,31.0,12.0,BELGRAVIA,5040.0,557.0,1538.0,4.0,WARD 8,2015.0
157,0.0,0.0,1.0,MISTATIM INDUSTRIAL,4320.0,0.0,0.0,1.0,WARD 2,2015.0
157,0.0,0.0,2.0,MISTATIM INDUSTRIAL,4320.0,0.0,0.0,1.0,WARD 2,2015.0
157,0.0,0.0,3.0,MISTATIM INDUSTRIAL,4320.0,0.0,0.0,1.0,WARD 2,2015.0
157,0.0,0.0,4.0,MISTATIM INDUSTRIAL,4320.0,0.0,0.0,2.0,WARD 2,2015.0
157,0.0,0.0,5.0,MISTATIM INDUSTRIAL,4320.0,0.0,0.0,2.0,WARD 2,2015.0
157,0.0,0.0,6.0,MISTATIM INDUSTRIAL,4320.0,0.0,0.0,2.0,WARD 2,2015.0
157,0.0,0.0,7.0,MISTATIM INDUSTRIAL,4320.0,0.0,0.0,3.0,WARD 2,2015.0
157,0.0,0.0,8.0,MISTATIM INDUSTRIAL,4320.0,0.0,0.0,3.0,WARD 2,2015.0
157,0.0,0.0,9.0,MISTATIM INDUSTRIAL,4320.0,0.0,0.0,3.0,WARD 2,2015.0
157,0.0,0.0,10.0,MISTATIM INDUSTRIAL,4320.0,0.0,0.0,4.0,WARD 2,2015.0
157,0.0,0.0,11.0,MISTATIM INDUSTRIAL,4320.0,0.0,0.0,4.0,WARD 2,2015.0
157,0.0,0.0,12.0,MISTATIM INDUSTRIAL,4320.0,0.0,0.0,4.0,WARD 2,2015.0
158,0.0,0.0,1.0,RAMPART INDUSTRIAL,3360.0,0.0,0.0,1.0,WARD 2,2015.0
158,0.0,0.0,2.0,RAMPART INDUSTRIAL,3360.0,0.0,0.0,1.0,WARD 2,2015.0
158,0.0,0.0,3.0,RAMPART INDUSTRIAL,3360.0,0.0,0.0,1.0,WARD 2,2015.0
158,0.0,0.0,4.0,RAMPART INDUSTRIAL,3360.0,0.0,0.0,2.0,WARD 2,2015.0
158,0.0,0.0,5.0,RAMPART INDUSTRIAL,3360.0,0.0,0.0,2.0,WARD 2,2015.0
158,0.0,0.0,6.0,RAMPART INDUSTRIAL,3360.0,0.0,0.0,2.0,WARD 2,2015.0
158,0.0,0.0,7.0,RAMPART INDUSTRIAL,3360.0,0.0,0.0,3.0,WARD 2,2015.0
158,0.0,0.0,8.0,RAMPART INDUSTRIAL,3360.0,0.0,0.0,3.0,WARD 2,2015.0
158,0.0,0.0,9.0,RAMPART INDUSTRIAL,3360.0,0.0,0.0,3.0,WARD 2,2015.0
158,0.0,0.0,10.0,RAMPART INDUSTRIAL,3360.0,0.0,0.0,4.0,WARD 2,2015.0
158,0.0,0.0,11.0,RAMPART INDUSTRIAL,3360.0,0.0,0.0,4.0,WARD 2,2015.0
158,0.0,0.0,12.0,RAMPART INDUSTRIAL,3360.0,0.0,0.0,4.0,WARD 2,2015.0
159,824.0,24.0,1.0,LA PERLE,4240.0,1673.0,2326.0,1.0,WARD 1,2015.0
159,824.0,24.0,2.0,LA PERLE,4240.0,1673.0,2326.0,1.0,WARD 1,2015.0
159,824.0,24.0,3.0,LA PERLE,4240.0,1673.0,2326.0,1.0,WARD 1,2015.0
159,824.0,24.0,4.0,LA PERLE,4240.0,1673.0,2326.0,2.0,WARD 1,2015.0
159,824.0,24.0,5.0,LA PERLE,4240.0,1673.0,2326.0,2.0,WARD 1,2015.0
159,824.0,24.0,6.0,LA PERLE,4240.0,1673.0,2326.0,2.0,WARD 1,2015.0
159,824.0,24.0,7.0,LA PERLE,4240.0,1673.0,2326.0,3.0,WARD 1,2015.0
159,824.0,24.0,8.0,LA PERLE,4240.0,1673.0,2326.0,3.0,WARD 1,2015.0
159,824.0,24.0,9.0,LA PERLE,4240.0,1673.0,2326.0,3.0,WARD 1,2015.0
159,824.0,24.0,10.0,LA PERLE,4240.0,1673.0,2326.0,4.0,WARD 1,2015.0
159,824.0,24.0,11.0,LA PERLE,4240.0,1673.0,2326.0,4.0,WARD 1,2015.0
159,824.0,24.0,12.0,LA PERLE,4240.0,1673.0,2326.0,4.0,WARD 1,2015.0
160,0.0,0.0,1.0,ANTHONY HENDAY SOUTHEAST,6665.0,0.0,0.0,1.0,WARD 12,2015.0
160,0.0,0.0,2.0,ANTHONY HENDAY SOUTHEAST,6665.0,0.0,0.0,1.0,WARD 12,2015.0
160,0.0,0.0,3.0,ANTHONY HENDAY SOUTHEAST,6665.0,0.0,0.0,1.0,WARD 12,2015.0
160,0.0,0.0,4.0,ANTHONY HENDAY SOUTHEAST,6665.0,0.0,0.0,2.0,WARD 12,2015.0
160,0.0,0.0,5.0,ANTHONY HENDAY SOUTHEAST,6665.0,0.0,0.0,2.0,WARD 12,2015.0
160,0.0,0.0,6.0,ANTHONY HENDAY SOUTHEAST,6665.0,0.0,0.0,2.0,WARD 12,2015.0
160,0.0,0.0,7.0,ANTHONY HENDAY SOUTHEAST,6665.0,0.0,0.0,3.0,WARD 12,2015.0
160,0.0,0.0,8.0,ANTHONY HENDAY SOUTHEAST,6665.0,0.0,0.0,3.0,WARD 12,2015.0
160,0.0,0.0,9.0,ANTHONY HENDAY SOUTHEAST,6665.0,0.0,0.0,3.0,WARD 12,2015.0
160,0.0,0.0,10.0,ANTHONY HENDAY SOUTHEAST,6665.0,0.0,0.0,4.0,WARD 12,2015.0
160,0.0,0.0,11.0,ANTHONY HENDAY SOUTHEAST,6665.0,0.0,0.0,4.0,WARD 12,2015.0
160,0.0,0.0,12.0,ANTHONY HENDAY SOUTHEAST,6665.0,0.0,0.0,4.0,WARD 12,2015.0
161,92.0,5.0,1.0,RIVERVIEW AREA,4463.0,166.0,183.0,1.0,WARD 5,2015.0
161,92.0,5.0,2.0,RIVERVIEW AREA,4463.0,166.0,183.0,1.0,WARD 5,2015.0
161,92.0,5.0,3.0,RIVERVIEW AREA,4463.0,166.0,183.0,1.0,WARD 5,2015.0
161,92.0,5.0,4.0,RIVERVIEW AREA,4463.0,166.0,183.0,2.0,WARD 5,2015.0
161,92.0,5.0,5.0,RIVERVIEW AREA,4463.0,166.0,183.0,2.0,WARD 5,2015.0
161,92.0,5.0,6.0,RIVERVIEW AREA,4463.0,166.0,183.0,2.0,WARD 5,2015.0
161,92.0,5.0,7.0,RIVERVIEW AREA,4463.0,166.0,183.0,3.0,WARD 5,2015.0
161,92.0,5.0,8.0,RIVERVIEW AREA,4463.0,166.0,183.0,3.0,WARD 5,2015.0
161,92.0,5.0,9.0,RIVERVIEW AREA,4463.0,166.0,183.0,3.0,WARD 5,2015.0
161,92.0,5.0,10.0,RIVERVIEW AREA,4463.0,166.0,183.0,4.0,WARD 5,2015.0
161,92.0,5.0,11.0,RIVERVIEW AREA,4463.0,166.0,183.0,4.0,WARD 5,2015.0
161,92.0,5.0,12.0,RIVERVIEW AREA,4463.0,166.0,183.0,4.0,WARD 5,2015.0
162,0.0,0.0,1.0,HAWIN PARK ESTATE INDUSTRIAL,4190.0,0.0,0.0,1.0,WARD 1,2015.0
162,0.0,0.0,2.0,HAWIN PARK ESTATE INDUSTRIAL,4190.0,0.0,0.0,1.0,WARD 1,2015.0
162,0.0,0.0,3.0,HAWIN PARK ESTATE INDUSTRIAL,4190.0,0.0,0.0,1.0,WARD 1,2015.0
162,0.0,0.0,4.0,HAWIN PARK ESTATE INDUSTRIAL,4190.0,0.0,0.0,2.0,WARD 1,2015.0
162,0.0,0.0,5.0,HAWIN PARK ESTATE INDUSTRIAL,4190.0,0.0,0.0,2.0,WARD 1,2015.0
162,0.0,0.0,6.0,HAWIN PARK ESTATE INDUSTRIAL,4190.0,0.0,0.0,2.0,WARD 1,2015.0
162,0.0,0.0,7.0,HAWIN PARK ESTATE INDUSTRIAL,4190.0,0.0,0.0,3.0,WARD 1,2015.0
162,0.0,0.0,8.0,HAWIN PARK ESTATE INDUSTRIAL,4190.0,0.0,0.0,3.0,WARD 1,2015.0
162,0.0,0.0,9.0,HAWIN PARK ESTATE INDUSTRIAL,4190.0,0.0,0.0,3.0,WARD 1,2015.0
162,0.0,0.0,10.0,HAWIN PARK ESTATE INDUSTRIAL,4190.0,0.0,0.0,4.0,WARD 1,2015.0
162,0.0,0.0,11.0,HAWIN PARK ESTATE INDUSTRIAL,4190.0,0.0,0.0,4.0,WARD 1,2015.0
162,0.0,0.0,12.0,HAWIN PARK ESTATE INDUSTRIAL,4190.0,0.0,0.0,4.0,WARD 1,2015.0
163,212.0,11.0,1.0,PARKALLEN,5310.0,804.0,1347.0,1.0,WARD 10,2015.0
163,212.0,11.0,2.0,PARKALLEN,5310.0,804.0,1347.0,1.0,WARD 10,2015.0
163,212.0,11.0,3.0,PARKALLEN,5310.0,804.0,1347.0,1.0,WARD 10,2015.0
163,212.0,11.0,4.0,PARKALLEN,5310.0,804.0,1347.0,2.0,WARD 10,2015.0
163,212.0,11.0,5.0,PARKALLEN,5310.0,804.0,1347.0,2.0,WARD 10,2015.0
163,212.0,11.0,6.0,PARKALLEN,5310.0,804.0,1347.0,2.0,WARD 10,2015.0
163,212.0,11.0,7.0,PARKALLEN,5310.0,804.0,1347.0,3.0,WARD 10,2015.0
163,212.0,11.0,8.0,PARKALLEN,5310.0,804.0,1347.0,3.0,WARD 10,2015.0
163,212.0,11.0,9.0,PARKALLEN,5310.0,804.0,1347.0,3.0,WARD 10,2015.0
163,212.0,11.0,10.0,PARKALLEN,5310.0,804.0,1347.0,4.0,WARD 10,2015.0
163,212.0,11.0,11.0,PARKALLEN,5310.0,804.0,1347.0,4.0,WARD 10,2015.0
163,212.0,11.0,12.0,PARKALLEN,5310.0,804.0,1347.0,4.0,WARD 10,2015.0
164,0.0,0.0,1.0,WINTERBURN INDUSTRIAL AREA WEST,4670.0,71.0,3.0,1.0,WARD 1,2015.0
164,0.0,0.0,2.0,WINTERBURN INDUSTRIAL AREA WEST,4670.0,71.0,3.0,1.0,WARD 1,2015.0
164,0.0,0.0,3.0,WINTERBURN INDUSTRIAL AREA WEST,4670.0,71.0,3.0,1.0,WARD 1,2015.0
164,0.0,0.0,4.0,WINTERBURN INDUSTRIAL AREA WEST,4670.0,71.0,3.0,2.0,WARD 1,2015.0
164,0.0,0.0,5.0,WINTERBURN INDUSTRIAL AREA WEST,4670.0,71.0,3.0,2.0,WARD 1,2015.0
164,0.0,0.0,6.0,WINTERBURN INDUSTRIAL AREA WEST,4670.0,71.0,3.0,2.0,WARD 1,2015.0
164,0.0,0.0,7.0,WINTERBURN INDUSTRIAL AREA WEST,4670.0,71.0,3.0,3.0,WARD 1,2015.0
164,0.0,0.0,8.0,WINTERBURN INDUSTRIAL AREA WEST,4670.0,71.0,3.0,3.0,WARD 1,2015.0
164,0.0,0.0,9.0,WINTERBURN INDUSTRIAL AREA WEST,4670.0,71.0,3.0,3.0,WARD 1,2015.0
164,0.0,0.0,10.0,WINTERBURN INDUSTRIAL AREA WEST,4670.0,71.0,3.0,4.0,WARD 1,2015.0
164,0.0,0.0,11.0,WINTERBURN INDUSTRIAL AREA WEST,4670.0,71.0,3.0,4.0,WARD 1,2015.0
164,0.0,0.0,12.0,WINTERBURN INDUSTRIAL AREA WEST,4670.0,71.0,3.0,4.0,WARD 1,2015.0
165,62.0,0.0,1.0,PAISLEY,5469.0,263.0,159.0,1.0,WARD 9,2015.0
165,62.0,0.0,2.0,PAISLEY,5469.0,263.0,159.0,1.0,WARD 9,2015.0
165,62.0,0.0,3.0,PAISLEY,5469.0,263.0,159.0,1.0,WARD 9,2015.0
165,62.0,0.0,4.0,PAISLEY,5469.0,263.0,159.0,2.0,WARD 9,2015.0
165,62.0,0.0,5.0,PAISLEY,5469.0,263.0,159.0,2.0,WARD 9,2015.0
165,62.0,0.0,6.0,PAISLEY,5469.0,263.0,159.0,2.0,WARD 9,2015.0
165,62.0,0.0,7.0,PAISLEY,5469.0,263.0,159.0,3.0,WARD 9,2015.0
165,62.0,0.0,8.0,PAISLEY,5469.0,263.0,159.0,3.0,WARD 9,2015.0
165,62.0,0.0,9.0,PAISLEY,5469.0,263.0,159.0,3.0,WARD 9,2015.0
165,62.0,0.0,10.0,PAISLEY,5469.0,263.0,159.0,4.0,WARD 9,2015.0
165,62.0,0.0,11.0,PAISLEY,5469.0,263.0,159.0,4.0,WARD 9,2015.0
165,62.0,0.0,12.0,PAISLEY,5469.0,263.0,159.0,4.0,WARD 9,2015.0
166,1329.0,13.0,1.0,CUMBERLAND,3150.0,2111.0,2625.0,1.0,WARD 2,2015.0
166,1329.0,13.0,2.0,CUMBERLAND,3150.0,2111.0,2625.0,1.0,WARD 2,2015.0
166,1329.0,13.0,3.0,CUMBERLAND,3150.0,2111.0,2625.0,1.0,WARD 2,2015.0
166,1329.0,13.0,4.0,CUMBERLAND,3150.0,2111.0,2625.0,2.0,WARD 2,2015.0
166,1329.0,13.0,5.0,CUMBERLAND,3150.0,2111.0,2625.0,2.0,WARD 2,2015.0
166,1329.0,13.0,6.0,CUMBERLAND,3150.0,2111.0,2625.0,2.0,WARD 2,2015.0
166,1329.0,13.0,7.0,CUMBERLAND,3150.0,2111.0,2625.0,3.0,WARD 2,2015.0
166,1329.0,13.0,8.0,CUMBERLAND,3150.0,2111.0,2625.0,3.0,WARD 2,2015.0
166,1329.0,13.0,9.0,CUMBERLAND,3150.0,2111.0,2625.0,3.0,WARD 2,2015.0
166,1329.0,13.0,10.0,CUMBERLAND,3150.0,2111.0,2625.0,4.0,WARD 2,2015.0
166,1329.0,13.0,11.0,CUMBERLAND,3150.0,2111.0,2625.0,4.0,WARD 2,2015.0
166,1329.0,13.0,12.0,CUMBERLAND,3150.0,2111.0,2625.0,4.0,WARD 2,2015.0
167,0.0,0.0,1.0,RIVER VALLEY MAYFAIR,5370.0,0.0,0.0,1.0,WARD 8,2015.0
167,0.0,0.0,2.0,RIVER VALLEY MAYFAIR,5370.0,0.0,0.0,1.0,WARD 8,2015.0
167,0.0,0.0,3.0,RIVER VALLEY MAYFAIR,5370.0,0.0,0.0,1.0,WARD 8,2015.0
167,0.0,0.0,4.0,RIVER VALLEY MAYFAIR,5370.0,0.0,0.0,2.0,WARD 8,2015.0
167,0.0,0.0,5.0,RIVER VALLEY MAYFAIR,5370.0,0.0,0.0,2.0,WARD 8,2015.0
167,0.0,0.0,6.0,RIVER VALLEY MAYFAIR,5370.0,0.0,0.0,2.0,WARD 8,2015.0
167,0.0,0.0,7.0,RIVER VALLEY MAYFAIR,5370.0,0.0,0.0,3.0,WARD 8,2015.0
167,0.0,0.0,8.0,RIVER VALLEY MAYFAIR,5370.0,0.0,0.0,3.0,WARD 8,2015.0
167,0.0,0.0,9.0,RIVER VALLEY MAYFAIR,5370.0,0.0,0.0,3.0,WARD 8,2015.0
167,0.0,0.0,10.0,RIVER VALLEY MAYFAIR,5370.0,0.0,0.0,4.0,WARD 8,2015.0
167,0.0,0.0,11.0,RIVER VALLEY MAYFAIR,5370.0,0.0,0.0,4.0,WARD 8,2015.0
167,0.0,0.0,12.0,RIVER VALLEY MAYFAIR,5370.0,0.0,0.0,4.0,WARD 8,2015.0
168,0.0,0.0,1.0,ARMSTRONG INDUSTRIAL,4030.0,160.0,0.0,1.0,WARD 1,2015.0
168,0.0,0.0,2.0,ARMSTRONG INDUSTRIAL,4030.0,160.0,0.0,1.0,WARD 1,2015.0
168,0.0,0.0,3.0,ARMSTRONG INDUSTRIAL,4030.0,160.0,0.0,1.0,WARD 1,2015.0
168,0.0,0.0,4.0,ARMSTRONG INDUSTRIAL,4030.0,160.0,0.0,2.0,WARD 1,2015.0
168,0.0,0.0,5.0,ARMSTRONG INDUSTRIAL,4030.0,160.0,0.0,2.0,WARD 1,2015.0
168,0.0,0.0,6.0,ARMSTRONG INDUSTRIAL,4030.0,160.0,0.0,2.0,WARD 1,2015.0
168,0.0,0.0,7.0,ARMSTRONG INDUSTRIAL,4030.0,160.0,0.0,3.0,WARD 1,2015.0
168,0.0,0.0,8.0,ARMSTRONG INDUSTRIAL,4030.0,160.0,0.0,3.0,WARD 1,2015.0
168,0.0,0.0,9.0,ARMSTRONG INDUSTRIAL,4030.0,160.0,0.0,3.0,WARD 1,2015.0
168,0.0,0.0,10.0,ARMSTRONG INDUSTRIAL,4030.0,160.0,0.0,4.0,WARD 1,2015.0
168,0.0,0.0,11.0,ARMSTRONG INDUSTRIAL,4030.0,160.0,0.0,4.0,WARD 1,2015.0
168,0.0,0.0,12.0,ARMSTRONG INDUSTRIAL,4030.0,160.0,0.0,4.0,WARD 1,2015.0
169,0.0,0.0,1.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,1.0,WARD 9,2015.0
169,0.0,0.0,2.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,1.0,WARD 9,2015.0
169,0.0,0.0,3.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,1.0,WARD 9,2015.0
169,0.0,0.0,4.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,2.0,WARD 9,2015.0
169,0.0,0.0,5.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,2.0,WARD 9,2015.0
169,0.0,0.0,6.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,2.0,WARD 9,2015.0
169,0.0,0.0,7.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,3.0,WARD 9,2015.0
169,0.0,0.0,8.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,3.0,WARD 9,2015.0
169,0.0,0.0,9.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,3.0,WARD 9,2015.0
169,0.0,0.0,10.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,4.0,WARD 9,2015.0
169,0.0,0.0,11.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,4.0,WARD 9,2015.0
169,0.0,0.0,12.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,4.0,WARD 9,2015.0
170,816.0,25.0,1.0,CASSELMAN,2130.0,1334.0,1470.0,1.0,WARD 4,2015.0
170,816.0,25.0,2.0,CASSELMAN,2130.0,1334.0,1470.0,1.0,WARD 4,2015.0
170,816.0,25.0,3.0,CASSELMAN,2130.0,1334.0,1470.0,1.0,WARD 4,2015.0
170,816.0,25.0,4.0,CASSELMAN,2130.0,1334.0,1470.0,2.0,WARD 4,2015.0
170,816.0,25.0,5.0,CASSELMAN,2130.0,1334.0,1470.0,2.0,WARD 4,2015.0
170,816.0,25.0,6.0,CASSELMAN,2130.0,1334.0,1470.0,2.0,WARD 4,2015.0
170,816.0,25.0,7.0,CASSELMAN,2130.0,1334.0,1470.0,3.0,WARD 4,2015.0
170,816.0,25.0,8.0,CASSELMAN,2130.0,1334.0,1470.0,3.0,WARD 4,2015.0
170,816.0,25.0,9.0,CASSELMAN,2130.0,1334.0,1470.0,3.0,WARD 4,2015.0
170,816.0,25.0,10.0,CASSELMAN,2130.0,1334.0,1470.0,4.0,WARD 4,2015.0
170,816.0,25.0,11.0,CASSELMAN,2130.0,1334.0,1470.0,4.0,WARD 4,2015.0
170,816.0,25.0,12.0,CASSELMAN,2130.0,1334.0,1470.0,4.0,WARD 4,2015.0
171,0.0,0.0,1.0,RIVER VALLEY WHITEMUD,5400.0,0.0,0.0,1.0,WARD 10,2015.0
171,0.0,0.0,2.0,RIVER VALLEY WHITEMUD,5400.0,0.0,0.0,1.0,WARD 10,2015.0
171,0.0,0.0,3.0,RIVER VALLEY WHITEMUD,5400.0,0.0,0.0,1.0,WARD 10,2015.0
171,0.0,0.0,4.0,RIVER VALLEY WHITEMUD,5400.0,0.0,0.0,2.0,WARD 10,2015.0
171,0.0,0.0,5.0,RIVER VALLEY WHITEMUD,5400.0,0.0,0.0,2.0,WARD 10,2015.0
171,0.0,0.0,6.0,RIVER VALLEY WHITEMUD,5400.0,0.0,0.0,2.0,WARD 10,2015.0
171,0.0,0.0,7.0,RIVER VALLEY WHITEMUD,5400.0,0.0,0.0,3.0,WARD 10,2015.0
171,0.0,0.0,8.0,RIVER VALLEY WHITEMUD,5400.0,0.0,0.0,3.0,WARD 10,2015.0
171,0.0,0.0,9.0,RIVER VALLEY WHITEMUD,5400.0,0.0,0.0,3.0,WARD 10,2015.0
171,0.0,0.0,10.0,RIVER VALLEY WHITEMUD,5400.0,0.0,0.0,4.0,WARD 10,2015.0
171,0.0,0.0,11.0,RIVER VALLEY WHITEMUD,5400.0,0.0,0.0,4.0,WARD 10,2015.0
171,0.0,0.0,12.0,RIVER VALLEY WHITEMUD,5400.0,0.0,0.0,4.0,WARD 10,2015.0
172,620.0,24.0,1.0,QUEEN MARY PARK,1180.0,4507.0,1795.0,1.0,WARD 6,2015.0
172,620.0,24.0,2.0,QUEEN MARY PARK,1180.0,4507.0,1795.0,1.0,WARD 6,2015.0
172,620.0,24.0,3.0,QUEEN MARY PARK,1180.0,4507.0,1795.0,1.0,WARD 6,2015.0
172,620.0,24.0,4.0,QUEEN MARY PARK,1180.0,4507.0,1795.0,2.0,WARD 6,2015.0
172,620.0,24.0,5.0,QUEEN MARY PARK,1180.0,4507.0,1795.0,2.0,WARD 6,2015.0
172,620.0,24.0,6.0,QUEEN MARY PARK,1180.0,4507.0,1795.0,2.0,WARD 6,2015.0
172,620.0,24.0,7.0,QUEEN MARY PARK,1180.0,4507.0,1795.0,3.0,WARD 6,2015.0
